employee_id,first_name,last_name,email,phone,date_of_birth,gender,address,city,department,position,hire_date,salary,employment_type,status,manager,notes
EMP0393,First0393,Last0393,emp0393@example.com,0800000393,1992-07-09,other,Addr_0393_DaNang,DaNang,Sales,Staff,2021-08-03,1014278761.00,full-time,active,Manager_0033,demo_data
EMP0394,First0394,Last0394,emp0394@example.com,0800000394,2001-02-10,male,Addr_0394_HaiPhong,HaiPhong,Marketing,Senior,2018-12-22,759155519.00,part-time,on-leave,Manager_0034,demo_data
EMP0395,First0395,Last0395,emp0395@example.com,0800000395,1996-10-10,female,Addr_0395_CanTho,CanTho,Operations,Lead,2023-02-20,2138994847.00,contract,resigned,Manager_0035,demo_data
EMP0396,First0396,Last0396,emp0396@example.com,0800000396,2001-12-17,other,Addr_0396_Hue,Hue,Finance,Manager,2016-12-26,649782256.00,intern,terminated,Manager_0036,demo_data
EMP0397,First0397,Last0397,emp0397@example.com,0800000397,1986-01-26,male,Addr_0397_NhaTrang,NhaTrang,IT,Analyst,2018-02-25,1932604307.00,full-time,active,Manager_0037,demo_data
EMP0398,First0398,Last0398,emp0398@example.com,0800000398,1996-03-08,female,Addr_0398_VungTau,VungTau,HR,Engineer,2020-09-14,324357610.00,part-time,on-leave,Manager_0038,demo_data
EMP0399,First0399,Last0399,emp0399@example.com,0800000399,1988-05-01,other,Addr_0399_BinhDuong,BinhDuong,Support,Specialist,2025-08-24,1483146640.00,contract,resigned,Manager_0039,demo_data
EMP0400,First0400,Last0400,emp0400@example.com,0800000400,1996-04-20,male,Addr_0400_BacNinh,BacNinh,Sales,Staff,2016-06-12,771294488.00,intern,terminated,Manager_0040,demo_data
EMP0401,First0401,Last0401,emp0401@example.com,0800000401,1999-03-26,female,Addr_0401_HaNoi,HaNoi,Marketing,Senior,2018-08-29,882471107.00,full-time,active,Manager_0001,demo_data
EMP0402,First0402,Last0402,emp0402@example.com,0800000402,1988-03-02,other,Addr_0402_HoChiMinh,HoChiMinh,Operations,Lead,2025-12-10,377182942.00,part-time,on-leave,Manager_0002,demo_data
EMP0403,First0403,Last0403,emp0403@example.com,0800000403,2003-03-29,male,Addr_0403_DaNang,DaNang,Finance,Manager,2015-09-09,1532021131.00,contract,resigned,Manager_0003,demo_data
EMP0404,First0404,Last0404,emp0404@example.com,0800000404,1994-08-17,female,Addr_0404_HaiPhong,HaiPhong,IT,Analyst,2025-02-07,1930826882.00,intern,terminated,Manager_0004,demo_data
EMP0405,First0405,Last0405,emp0405@example.com,0800000405,1982-11-25,other,Addr_0405_CanTho,CanTho,HR,Engineer,2025-05-28,2141940654.00,full-time,active,Manager_0005,demo_data
EMP0406,First0406,Last0406,emp0406@example.com,0800000406,1998-06-26,male,Addr_0406_Hue,Hue,Support,Specialist,2024-06-17,833031334.00,part-time,on-leave,Manager_0006,demo_data
EMP0407,First0407,Last0407,emp0407@example.com,0800000407,1986-07-17,female,Addr_0407_NhaTrang,NhaTrang,Sales,Staff,2022-05-21,542044794.00,contract,resigned,Manager_0007,demo_data
EMP0408,First0408,Last0408,emp0408@example.com,0800000408,1980-09-27,other,Addr_0408_VungTau,VungTau,Marketing,Senior,2019-06-19,848325240.00,intern,terminated,Manager_0008,demo_data
EMP0409,First0409,Last0409,emp0409@example.com,0800000409,2003-07-02,male,Addr_0409_BinhDuong,BinhDuong,Operations,Lead,2017-07-07,2031802565.00,full-time,active,Manager_0009,demo_data
EMP0410,First0410,Last0410,emp0410@example.com,0800000410,1990-08-01,female,Addr_0410_BacNinh,BacNinh,Finance,Manager,2023-07-12,651192784.00,part-time,on-leave,Manager_0010,demo_data
EMP0411,First0411,Last0411,emp0411@example.com,0800000411,1987-11-23,other,Addr_0411_HaNoi,HaNoi,IT,Analyst,2017-06-25,1970020750.00,contract,resigned,Manager_0011,demo_data
EMP0412,First0412,Last0412,emp0412@example.com,0800000412,1991-06-28,male,Addr_0412_HoChiMinh,HoChiMinh,HR,Engineer,2018-05-29,946541437.00,intern,terminated,Manager_0012,demo_data
EMP0413,First0413,Last0413,emp0413@example.com,0800000413,1997-06-04,female,Addr_0413_DaNang,DaNang,Support,Specialist,2022-06-19,2144931070.00,full-time,active,Manager_0013,demo_data
EMP0414,First0414,Last0414,emp0414@example.com,0800000414,1996-01-09,other,Addr_0414_HaiPhong,HaiPhong,Sales,Staff,2016-02-27,842309546.00,part-time,on-leave,Manager_0014,demo_data
EMP0415,First0415,Last0415,emp0415@example.com,0800000415,1986-09-10,male,Addr_0415_CanTho,CanTho,Marketing,Senior,2021-04-04,495716033.00,contract,resigned,Manager_0015,demo_data
EMP0416,First0416,Last0416,emp0416@example.com,0800000416,1987-06-23,female,Addr_0416_Hue,Hue,Operations,Lead,2019-10-14,913519017.00,intern,terminated,Manager_0016,demo_data
EMP0417,First0417,Last0417,emp0417@example.com,0800000417,2004-03-30,other,Addr_0417_NhaTrang,NhaTrang,Finance,Manager,2018-12-20,1682885257.00,full-time,active,Manager_0017,demo_data
EMP0418,First0418,Last0418,emp0418@example.com,0800000418,1989-03-28,male,Addr_0418_VungTau,VungTau,IT,Analyst,2016-10-23,1737444956.00,part-time,on-leave,Manager_0018,demo_data
EMP0419,First0419,Last0419,emp0419@example.com,0800000419,1989-08-18,female,Addr_0419_BinhDuong,BinhDuong,HR,Engineer,2015-04-21,337487253.00,contract,resigned,Manager_0019,demo_data
EMP0420,First0420,Last0420,emp0420@example.com,0800000420,1994-04-17,other,Addr_0420_BacNinh,BacNinh,Support,Specialist,2021-04-18,1893820252.00,intern,terminated,Manager_0020,demo_data
EMP0421,First0421,Last0421,emp0421@example.com,0800000421,1987-06-26,male,Addr_0421_HaNoi,HaNoi,Sales,Staff,2022-10-09,2002458953.00,full-time,active,Manager_0021,demo_data
EMP0422,First0422,Last0422,emp0422@example.com,0800000422,1988-02-05,female,Addr_0422_HoChiMinh,HoChiMinh,Marketing,Senior,2025-01-25,514359907.00,part-time,on-leave,Manager_0022,demo_data
EMP0423,First0423,Last0423,emp0423@example.com,0800000423,2001-01-15,other,Addr_0423_DaNang,DaNang,Operations,Lead,2024-02-29,1141718397.00,contract,resigned,Manager_0023,demo_data
EMP0424,First0424,Last0424,emp0424@example.com,0800000424,1997-04-16,male,Addr_0424_HaiPhong,HaiPhong,Finance,Manager,2018-07-18,1179568868.00,intern,terminated,Manager_0024,demo_data
EMP0425,First0425,Last0425,emp0425@example.com,0800000425,1980-10-12,female,Addr_0425_CanTho,CanTho,IT,Analyst,2025-06-04,1277074130.00,full-time,active,Manager_0025,demo_data
EMP0426,First0426,Last0426,emp0426@example.com,0800000426,1999-07-21,other,Addr_0426_Hue,Hue,HR,Engineer,2024-04-05,323823720.00,part-time,on-leave,Manager_0026,demo_data
EMP0427,First0427,Last0427,emp0427@example.com,0800000427,1994-04-11,male,Addr_0427_NhaTrang,NhaTrang,Support,Specialist,2015-12-20,599688449.00,contract,resigned,Manager_0027,demo_data
EMP0428,First0428,Last0428,emp0428@example.com,0800000428,1994-08-30,female,Addr_0428_VungTau,VungTau,Sales,Staff,2021-11-21,379532512.00,intern,terminated,Manager_0028,demo_data
EMP0429,First0429,Last0429,emp0429@example.com,0800000429,1996-11-11,other,Addr_0429_BinhDuong,BinhDuong,Marketing,Senior,2018-04-10,1924998132.00,full-time,active,Manager_0029,demo_data
EMP0430,First0430,Last0430,emp0430@example.com,0800000430,2002-12-30,male,Addr_0430_BacNinh,BacNinh,Operations,Lead,2020-11-02,314984679.00,part-time,on-leave,Manager_0030,demo_data
EMP0431,First0431,Last0431,emp0431@example.com,0800000431,1982-01-05,female,Addr_0431_HaNoi,HaNoi,Finance,Manager,2024-04-22,82313827.00,contract,resigned,Manager_0031,demo_data
EMP0432,First0432,Last0432,emp0432@example.com,0800000432,2005-12-29,other,Addr_0432_HoChiMinh,HoChiMinh,IT,Analyst,2019-11-02,870494148.00,intern,terminated,Manager_0032,demo_data
EMP0433,First0433,Last0433,emp0433@example.com,0800000433,1983-08-14,male,Addr_0433_DaNang,DaNang,HR,Engineer,2021-01-30,440461223.00,full-time,active,Manager_0033,demo_data
EMP0434,First0434,Last0434,emp0434@example.com,0800000434,2002-06-16,female,Addr_0434_HaiPhong,HaiPhong,Support,Specialist,2016-05-01,407777160.00,part-time,on-leave,Manager_0034,demo_data
EMP0435,First0435,Last0435,emp0435@example.com,0800000435,1994-11-10,other,Addr_0435_CanTho,CanTho,Sales,Staff,2017-04-24,603712469.00,contract,resigned,Manager_0035,demo_data
EMP0436,First0436,Last0436,emp0436@example.com,0800000436,1981-04-17,male,Addr_0436_Hue,Hue,Marketing,Senior,2022-11-23,883516666.00,intern,terminated,Manager_0036,demo_data
EMP0437,First0437,Last0437,emp0437@example.com,0800000437,1984-02-23,female,Addr_0437_NhaTrang,NhaTrang,Operations,Lead,2015-05-25,1514617379.00,full-time,active,Manager_0037,demo_data
EMP0438,First0438,Last0438,emp0438@example.com,0800000438,1986-09-21,other,Addr_0438_VungTau,VungTau,Finance,Manager,2017-04-19,1093342833.00,part-time,on-leave,Manager_0038,demo_data
EMP0439,First0439,Last0439,emp0439@example.com,0800000439,1986-01-10,male,Addr_0439_BinhDuong,BinhDuong,IT,Analyst,2017-10-21,1228806547.00,contract,resigned,Manager_0039,demo_data
EMP0440,First0440,Last0440,emp0440@example.com,0800000440,1987-05-05,female,Addr_0440_BacNinh,BacNinh,HR,Engineer,2015-10-09,1378098528.00,intern,terminated,Manager_0040,demo_data
EMP0441,First0441,Last0441,emp0441@example.com,0800000441,1986-11-11,other,Addr_0441_HaNoi,HaNoi,Support,Specialist,2024-04-16,2016311002.00,full-time,active,Manager_0001,demo_data
EMP0442,First0442,Last0442,emp0442@example.com,0800000442,2005-04-21,male,Addr_0442_HoChiMinh,HoChiMinh,Sales,Staff,2018-08-05,1851325859.00,part-time,on-leave,Manager_0002,demo_data
EMP0443,First0443,Last0443,emp0443@example.com,0800000443,1982-04-17,female,Addr_0443_DaNang,DaNang,Marketing,Senior,2022-01-22,1505522382.00,contract,resigned,Manager_0003,demo_data
EMP0444,First0444,Last0444,emp0444@example.com,0800000444,1999-11-01,other,Addr_0444_HaiPhong,HaiPhong,Operations,Lead,2025-12-10,314237197.00,intern,terminated,Manager_0004,demo_data
EMP0445,First0445,Last0445,emp0445@example.com,0800000445,1982-06-27,male,Addr_0445_CanTho,CanTho,Finance,Manager,2015-10-22,1892698019.00,full-time,active,Manager_0005,demo_data
EMP0446,First0446,Last0446,emp0446@example.com,0800000446,1990-12-31,female,Addr_0446_Hue,Hue,IT,Analyst,2022-12-31,1302245361.00,part-time,on-leave,Manager_0006,demo_data
EMP0447,First0447,Last0447,emp0447@example.com,0800000447,1997-01-04,other,Addr_0447_NhaTrang,NhaTrang,HR,Engineer,2019-01-23,804355100.00,contract,resigned,Manager_0007,demo_data
EMP0448,First0448,Last0448,emp0448@example.com,0800000448,1998-11-21,male,Addr_0448_VungTau,VungTau,Support,Specialist,2022-06-28,367631945.00,intern,terminated,Manager_0008,demo_data
EMP0449,First0449,Last0449,emp0449@example.com,0800000449,2003-06-12,female,Addr_0449_BinhDuong,BinhDuong,Sales,Staff,2024-05-29,1149185730.00,full-time,active,Manager_0009,demo_data
EMP0450,First0450,Last0450,emp0450@example.com,0800000450,1997-07-07,other,Addr_0450_BacNinh,BacNinh,Marketing,Senior,2018-06-27,2021915989.00,part-time,on-leave,Manager_0010,demo_data
EMP0451,First0451,Last0451,emp0451@example.com,0800000451,1995-03-08,male,Addr_0451_HaNoi,HaNoi,Operations,Lead,2019-03-01,1246986321.00,contract,resigned,Manager_0011,demo_data
EMP0452,First0452,Last0452,emp0452@example.com,0800000452,1998-05-19,female,Addr_0452_HoChiMinh,HoChiMinh,Finance,Manager,2022-10-03,1273097525.00,intern,terminated,Manager_0012,demo_data
EMP0453,First0453,Last0453,emp0453@example.com,0800000453,1995-09-13,other,Addr_0453_DaNang,DaNang,IT,Analyst,2020-12-17,1912346751.00,full-time,active,Manager_0013,demo_data
EMP0454,First0454,Last0454,emp0454@example.com,0800000454,1987-12-12,male,Addr_0454_HaiPhong,HaiPhong,HR,Engineer,2021-08-03,224212016.00,part-time,on-leave,Manager_0014,demo_data
EMP0455,First0455,Last0455,emp0455@example.com,0800000455,1984-01-15,female,Addr_0455_CanTho,CanTho,Support,Specialist,2019-04-01,707154876.00,contract,resigned,Manager_0015,demo_data
EMP0456,First0456,Last0456,emp0456@example.com,0800000456,1998-08-05,other,Addr_0456_Hue,Hue,Sales,Staff,2017-12-09,692157379.00,intern,terminated,Manager_0016,demo_data
EMP0457,First0457,Last0457,emp0457@example.com,0800000457,1989-12-26,male,Addr_0457_NhaTrang,NhaTrang,Marketing,Senior,2016-11-29,581416015.00,full-time,active,Manager_0017,demo_data
EMP0458,First0458,Last0458,emp0458@example.com,0800000458,1994-08-30,female,Addr_0458_VungTau,VungTau,Operations,Lead,2021-09-16,356263743.00,part-time,on-leave,Manager_0018,demo_data
EMP0459,First0459,Last0459,emp0459@example.com,0800000459,1994-07-02,other,Addr_0459_BinhDuong,BinhDuong,Finance,Manager,2020-08-07,570816096.00,contract,resigned,Manager_0019,demo_data
EMP0460,First0460,Last0460,emp0460@example.com,0800000460,1993-07-06,male,Addr_0460_BacNinh,BacNinh,IT,Analyst,2017-05-28,1198702894.00,intern,terminated,Manager_0020,demo_data
EMP0461,First0461,Last0461,emp0461@example.com,0800000461,1991-05-21,female,Addr_0461_HaNoi,HaNoi,HR,Engineer,2020-11-25,1010707417.00,full-time,active,Manager_0021,demo_data
EMP0462,First0462,Last0462,emp0462@example.com,0800000462,1987-01-09,other,Addr_0462_HoChiMinh,HoChiMinh,Support,Specialist,2021-09-09,1400058291.00,part-time,on-leave,Manager_0022,demo_data
EMP0463,First0463,Last0463,emp0463@example.com,0800000463,1998-06-21,male,Addr_0463_DaNang,DaNang,Sales,Staff,2016-12-23,2111748097.00,contract,resigned,Manager_0023,demo_data
EMP0464,First0464,Last0464,emp0464@example.com,0800000464,1999-03-11,female,Addr_0464_HaiPhong,HaiPhong,Marketing,Senior,2017-01-16,1984806130.00,intern,terminated,Manager_0024,demo_data
EMP0465,First0465,Last0465,emp0465@example.com,0800000465,1997-06-03,other,Addr_0465_CanTho,CanTho,Operations,Lead,2015-01-14,436734993.00,full-time,active,Manager_0025,demo_data
EMP0466,First0466,Last0466,emp0466@example.com,0800000466,1987-07-08,male,Addr_0466_Hue,Hue,Finance,Manager,2017-12-28,587691769.00,part-time,on-leave,Manager_0026,demo_data
EMP0467,First0467,Last0467,emp0467@example.com,0800000467,1984-01-17,female,Addr_0467_NhaTrang,NhaTrang,IT,Analyst,2018-04-15,570720568.00,contract,resigned,Manager_0027,demo_data
EMP0468,First0468,Last0468,emp0468@example.com,0800000468,1986-09-19,other,Addr_0468_VungTau,VungTau,HR,Engineer,2019-01-26,721661700.00,intern,terminated,Manager_0028,demo_data
EMP0469,First0469,Last0469,emp0469@example.com,0800000469,1997-12-05,male,Addr_0469_BinhDuong,BinhDuong,Support,Specialist,2019-03-02,81307248.00,full-time,active,Manager_0029,demo_data
EMP0470,First0470,Last0470,emp0470@example.com,0800000470,1991-09-05,female,Addr_0470_BacNinh,BacNinh,Sales,Staff,2025-01-01,406751270.00,part-time,on-leave,Manager_0030,demo_data
EMP0471,First0471,Last0471,emp0471@example.com,0800000471,1993-03-02,other,Addr_0471_HaNoi,HaNoi,Marketing,Senior,2015-01-29,2042976127.00,contract,resigned,Manager_0031,demo_data
EMP0472,First0472,Last0472,emp0472@example.com,0800000472,2000-04-25,male,Addr_0472_HoChiMinh,HoChiMinh,Operations,Lead,2017-06-14,299647578.00,intern,terminated,Manager_0032,demo_data
EMP0473,First0473,Last0473,emp0473@example.com,0800000473,1992-03-26,female,Addr_0473_DaNang,DaNang,Finance,Manager,2023-06-08,718733321.00,full-time,active,Manager_0033,demo_data
EMP0474,First0474,Last0474,emp0474@example.com,0800000474,1982-02-19,other,Addr_0474_HaiPhong,HaiPhong,IT,Analyst,2016-04-20,699980056.00,part-time,on-leave,Manager_0034,demo_data
EMP0475,First0475,Last0475,emp0475@example.com,0800000475,1996-01-03,male,Addr_0475_CanTho,CanTho,HR,Engineer,2015-11-10,328081241.00,contract,resigned,Manager_0035,demo_data
EMP0476,First0476,Last0476,emp0476@example.com,0800000476,2001-07-04,female,Addr_0476_Hue,Hue,Support,Specialist,2017-05-02,727068739.00,intern,terminated,Manager_0036,demo_data
EMP0477,First0477,Last0477,emp0477@example.com,0800000477,1996-01-01,other,Addr_0477_NhaTrang,NhaTrang,Sales,Staff,2022-07-09,273244337.00,full-time,active,Manager_0037,demo_data
EMP0478,First0478,Last0478,emp0478@example.com,0800000478,2001-11-25,male,Addr_0478_VungTau,VungTau,Marketing,Senior,2018-06-28,1549135068.00,part-time,on-leave,Manager_0038,demo_data
EMP0479,First0479,Last0479,emp0479@example.com,0800000479,2004-03-24,female,Addr_0479_BinhDuong,BinhDuong,Operations,Lead,2025-03-26,1027663263.00,contract,resigned,Manager_0039,demo_data
EMP0480,First0480,Last0480,emp0480@example.com,0800000480,2002-07-05,other,Addr_0480_BacNinh,BacNinh,Finance,Manager,2023-08-22,806195597.00,intern,terminated,Manager_0040,demo_data
EMP0481,First0481,Last0481,emp0481@example.com,0800000481,2000-10-23,male,Addr_0481_HaNoi,HaNoi,IT,Analyst,2017-12-18,151664127.00,full-time,active,Manager_0001,demo_data
EMP0482,First0482,Last0482,emp0482@example.com,0800000482,1984-12-25,female,Addr_0482_HoChiMinh,HoChiMinh,HR,Engineer,2016-01-09,157438363.00,part-time,on-leave,Manager_0002,demo_data
EMP0483,First0483,Last0483,emp0483@example.com,0800000483,1991-04-27,other,Addr_0483_DaNang,DaNang,Support,Specialist,2017-11-25,516531724.00,contract,resigned,Manager_0003,demo_data
EMP0484,First0484,Last0484,emp0484@example.com,0800000484,1992-12-02,male,Addr_0484_HaiPhong,HaiPhong,Sales,Staff,2017-07-22,1574967535.00,intern,terminated,Manager_0004,demo_data
EMP0485,First0485,Last0485,emp0485@example.com,0800000485,2002-02-19,female,Addr_0485_CanTho,CanTho,Marketing,Senior,2015-05-23,56889986.00,full-time,active,Manager_0005,demo_data
EMP0486,First0486,Last0486,emp0486@example.com,0800000486,1988-11-14,other,Addr_0486_Hue,Hue,Operations,Lead,2021-05-23,1180898288.00,part-time,on-leave,Manager_0006,demo_data
EMP0487,First0487,Last0487,emp0487@example.com,0800000487,1996-08-20,male,Addr_0487_NhaTrang,NhaTrang,Finance,Manager,2019-04-09,1712017759.00,contract,resigned,Manager_0007,demo_data
EMP0488,First0488,Last0488,emp0488@example.com,0800000488,2000-04-16,female,Addr_0488_VungTau,VungTau,IT,Analyst,2023-10-05,844868650.00,intern,terminated,Manager_0008,demo_data
EMP0489,First0489,Last0489,emp0489@example.com,0800000489,1995-11-24,other,Addr_0489_BinhDuong,BinhDuong,HR,Engineer,2016-05-28,449204646.00,full-time,active,Manager_0009,demo_data
EMP0490,First0490,Last0490,emp0490@example.com,0800000490,2004-09-25,male,Addr_0490_BacNinh,BacNinh,Support,Specialist,2016-04-27,1604449486.00,part-time,on-leave,Manager_0010,demo_data
EMP0491,First0491,Last0491,emp0491@example.com,0800000491,1982-07-10,female,Addr_0491_HaNoi,HaNoi,Sales,Staff,2019-09-20,604322010.00,contract,resigned,Manager_0011,demo_data
EMP0492,First0492,Last0492,emp0492@example.com,0800000492,2004-09-25,other,Addr_0492_HoChiMinh,HoChiMinh,Marketing,Senior,2016-08-31,2109768549.00,intern,terminated,Manager_0012,demo_data
EMP0493,First0493,Last0493,emp0493@example.com,0800000493,1992-08-01,male,Addr_0493_DaNang,DaNang,Operations,Lead,2022-04-30,149352040.00,full-time,active,Manager_0013,demo_data
EMP0494,First0494,Last0494,emp0494@example.com,0800000494,1986-08-14,female,Addr_0494_HaiPhong,HaiPhong,Finance,Manager,2017-06-02,253330684.00,part-time,on-leave,Manager_0014,demo_data
EMP0495,First0495,Last0495,emp0495@example.com,0800000495,1983-02-28,other,Addr_0495_CanTho,CanTho,IT,Analyst,2019-08-17,673512594.00,contract,resigned,Manager_0015,demo_data
EMP0496,First0496,Last0496,emp0496@example.com,0800000496,1996-06-14,male,Addr_0496_Hue,Hue,HR,Engineer,2020-01-18,961648863.00,intern,terminated,Manager_0016,demo_data
EMP0497,First0497,Last0497,emp0497@example.com,0800000497,1992-05-17,female,Addr_0497_NhaTrang,NhaTrang,Support,Specialist,2021-08-19,1930859315.00,full-time,active,Manager_0017,demo_data
EMP0498,First0498,Last0498,emp0498@example.com,0800000498,1989-04-28,other,Addr_0498_VungTau,VungTau,Sales,Staff,2015-04-28,696627167.00,part-time,on-leave,Manager_0018,demo_data
EMP0499,First0499,Last0499,emp0499@example.com,0800000499,1993-07-21,male,Addr_0499_BinhDuong,BinhDuong,Marketing,Senior,2021-01-28,1791640464.00,contract,resigned,Manager_0019,demo_data
